observable_id,observable_code,value
0,0,5
1,1,5
2,2,20
3,3,25
4,4,90
5,5,20
6,6,642
7,7,15
8,8,24
9,9,0
10,10,0
11,11,20
12,12,59
13,13,6
14,14,1
15,15,0
16,16,0
17,17,0
18,18,0
19,19,0
20,20,0
